,popularity
118386,5
252209,11
161367,28
571113,23
584464,0
356086,20
4741,1
343856,35
39433,26
365432,35
226702,36
545713,20
560453,37
325783,22
555763,35
198430,41
227601,11
125457,13
116664,4
284161,31
26448,0
45979,42
410658,11
69533,63
500292,48
29532,50
6552,0
175882,33
432085,26
238565,60
493345,6
301116,39
239472,9
575668,47
314993,15
195267,41
274266,26
513195,0
365737,14
97880,39
163671,6
120158,35
173135,47
306825,31
404865,35
454243,48
376813,24
356785,49
458219,13
301068,33
446325,15
364441,10
572687,21
488262,65
207335,33
114788,46
44931,44
504069,33
348019,24
440775,19
2199,1
448420,34
83108,0
236838,39
568755,47
210823,39
521155,16
470444,54
160117,4
426086,0
235150,31
414409,22
249124,25
273110,39
7273,42
28914,16
118986,35
445389,19
26757,10
575441,37
441534,43
301655,49
85911,62
414144,26
472364,20
372678,43
574375,46
153832,40
543652,4
106408,11
417365,7
297122,26
229377,34
21847,0
50042,43
141366,23
32786,33
580705,28
223732,6
456425,51
244854,50
257989,11
95887,14
103481,4
150085,16
338676,7
245037,45
191893,27
30541,48
238134,55
71736,58
258440,9
352030,48
265345,37
86019,86
423363,26
560777,40
528673,33
250484,39
564837,0
402547,24
397813,42
23689,14
346532,13
430601,19
242253,42
378234,36
204993,28
501798,8
87195,71
439248,63
116167,1
549075,14
418083,17
474029,24
424691,32
305927,7
120576,41
321489,52
38379,25
186152,52
257763,6
15391,0
51332,38
306948,7
155443,26
138592,12
272515,33
565843,9
305673,1
338198,15
312255,41
288512,7
198941,40
120538,41
414414,22
488782,63
20778,0
271864,18
341065,16
71044,52
562791,53
223659,11
392601,10
534662,13
422679,19
425471,40
39662,54
427779,3
411032,17
93991,80
394473,20
512991,0
270365,7
68750,56
351072,41
211064,55
577507,12
234374,17
104536,39
557610,29
45905,44
563859,20
430460,22
131323,1
379011,46
194816,31
60215,42
395468,24
299147,37
216919,39
293204,30
242861,15
586269,24
408072,8
219667,2
568549,34
22042,0
403393,31
82937,1
556269,50
368900,28
118629,0
169119,33
547375,23
376267,28
124580,0
24926,5
462660,41
60765,52
337270,64
279728,72
334466,2
305604,4
394915,21
327126,27
207597,23
338281,17
352418,53
442606,55
319680,4
1705,1
469239,27
438581,0
562954,63
81543,65
477346,31
356786,27
387920,49
162845,30
372701,40
240814,10
261845,12
335502,43
86440,67
172163,19
360562,0
423529,22
20671,7
93746,76
333959,28
227328,10
402268,19
118676,25
319101,38
336329,53
462929,53
480670,23
459855,26
225582,26
567949,27
321997,19
543273,36
60855,50
370855,39
95561,11
237994,64
125973,25
465076,33
256309,28
76635,64
423946,36
94446,0
450995,53
543204,37
370552,40
534998,22
17936,2
10615,18
391044,16
314086,2
32314,19
503593,10
241698,35
536425,42
374925,0
478875,57
413976,25
512000,0
578145,14
525670,22
67054,48
472607,24
24611,20
177000,37
446540,29
32326,19
45313,36
390321,52
553089,37
267971,29
552113,22
394077,32
429187,19
487147,30
183781,42
168249,36
50208,40
103701,34
220312,17
343633,35
549128,11
350336,43
324621,22
523436,31
325699,23
578860,12
440609,27
77410,76
152839,26
443610,7
511410,0
510594,23
363646,17
171773,16
585765,10
86073,78
44230,37
502652,18
434149,39
102745,20
73107,52
58608,58
205318,28
228431,19
509234,26
447841,28
532808,6
249747,25
343762,32
60055,44
26588,23
178706,37
225384,10
172515,50
513332,3
365812,37
558762,32
375539,12
153092,25
54116,43
8590,0
41147,36
551319,21
260563,12
248401,2
284271,49
26857,9
375522,5
169089,35
84585,1
223490,10
358419,37
330106,9
175852,31
342074,44
192930,33
38174,28
167043,13
76330,1
162064,22
169214,22
531310,65
154031,48
183348,30
322865,14
359331,11
302216,36
497022,27
529402,42
317150,2
462128,40
451795,6
543695,3
326681,27
168862,38
56855,48
481996,1
199692,49
450312,47
349428,40
133958,0
280417,2
47626,52
154449,19
474883,37
326552,25
201443,4
447338,27
70497,68
391267,20
387664,38
303586,47
7693,0
529956,48
394815,27
427973,5
3135,4
556450,33
399625,58
570641,9
345702,12
312649,40
409736,16
101026,36
291531,43
365226,24
376568,23
191937,26
117706,51
510580,20
443529,29
159263,9
161204,1
166764,9
292962,39
43947,42
249196,27
326672,27
507672,15
353656,5
104459,40
16110,0
305186,1
13714,0
324362,14
203968,19
107941,44
396892,32
307219,6
40388,36
85080,78
353639,11
30488,13
322047,13
327152,10
4860,16
88415,9
362501,27
476810,14
205002,7
309900,41
379103,28
159026,8
550666,18
477227,31
296338,4
353433,5
346567,20
311487,23
531230,49
280726,8
197360,23
223779,32
197261,41
392147,14
230506,29
495596,24
418101,15
506933,9
243982,8
420800,57
145616,21
78862,61
355053,35
329479,13
198179,35
274654,41
378898,7
192487,31
236614,19
258629,23
561185,40
340129,13
441255,28
442659,48
228354,29
332967,18
345278,1
462511,41
265589,1
224531,20
185153,45
300038,32
427532,60
146774,5
523638,40
371713,44
339262,11
335416,29
488471,11
347498,28
276568,52
20256,1
88058,14
45422,35
375813,19
20272,0
543798,3
143329,26
317608,7
474055,41
497150,33
529548,37
99243,19
380344,45
16171,0
201518,0
86948,62
480028,21
258889,7
281737,27
577207,16
238734,5
224869,10
493576,3
268440,22
368511,36
300504,58
534495,18
8784,0
295558,44
284408,34
390602,0
585694,1
118840,76
226872,12
244458,55
248357,17
319377,9
380465,3
380040,45
568938,46
324808,20
92024,80
136540,0
55002,43
134814,0
141750,24
487500,55
297671,60
185656,46
70755,57
282456,5
335989,62
367013,20
119045,39
113805,24
335102,33
50336,38
498941,38
208970,43
279948,72
204168,21
176107,2
30245,17
177409,2
566648,17
278794,52
416013,44
169126,41
29352,9
258359,35
425815,47
167500,32
397642,50
498917,37
375136,2
117905,49
481880,1
155112,56
577579,22
110294,17
275407,51
534481,10
470811,51
420093,40
413877,45
137886,15
575842,61
6662,0
42869,43
483422,12
109636,49
239258,2
70712,58
374885,2
38462,24
114444,28
391518,12
270906,10
465072,38
163697,4
361244,7
27297,0
133989,0
81613,64
369805,30
279168,67
218678,0
92428,17
491976,36
241018,36
385603,22
135703,0
467209,47
173186,34
234218,35
75036,0
231557,33
469649,28
344811,70
30279,16
490806,14
52401,38
552007,31
80961,1
82404,66
445875,16
496548,28
229478,37
336808,56
246567,73
150630,41
6209,0
474871,39
558711,34
293266,22
392502,16
248275,3
166763,9
557625,31
74289,0
5518,18
296099,3
18840,0
190539,23
467648,51
308414,8
566527,17
410959,25
388765,46
271603,40
547809,19
253644,42
50441,37
493773,12
411441,21
100909,26
462665,43
15328,0
113203,59
352828,63
562957,0
223853,22
310059,17
53149,42
427285,50
133256,0
173791,43
34663,36
497028,27
422229,12
3950,9
259599,16
253495,52
53126,43
350830,1
279937,43
316502,2
3353,0
282225,32
584025,36
134686,0
482496,2
154267,53
467370,4
338628,12
532201,2
558553,2
46824,47
424865,55
275741,24
102189,29
91695,72
194597,25
515410,9
187458,0
302362,3
17176,0
10445,0
71350,48
510380,16
521835,13
211345,0
207198,21
66392,45
5006,0
393340,18
117590,38
556821,24
380085,46
281445,31
527506,39
69576,61
56109,42
147493,35
105046,21
468574,66
422862,25
140462,22
455424,39
182647,32
121120,61
407867,18
127527,37
50782,50
56971,45
93939,82
477343,33
457830,16
25758,13
322501,25
67205,47
280648,2
36383,21
451702,10
493554,4
129283,53
142457,28
287636,10
474090,36
123138,0
334357,48
529908,53
62379,41
581132,20
69549,62
363306,23
481236,45
154112,52
129419,51
495561,25
367453,26
497592,34
353966,29
480669,7
15652,2
392061,28
115508,40
561681,11
327875,30
27983,13
126776,32
290285,38
39810,47
13506,0
356675,49
317687,15
393893,14
25820,11
521536,24
521812,16
46089,40
259347,23
444528,73
338317,30
444184,54
480210,10
428181,5
49608,56
316867,2
308121,17
410230,24
266540,17
483221,36
32442,18
260744,29
218407,38
404548,34
222115,33
406519,1
473330,23
527057,33
138969,20
248408,5
335252,50
574490,33
486145,36
551691,31
165526,7
231581,52
230732,56
519141,13
92377,76
530401,42
325305,24
12476,0
468592,69
440073,20
14084,6
48746,48
328021,6
293732,37
196078,24
534904,25
146865,6
240904,17
97131,17
333396,52
448065,26
498199,34
208162,41
453704,19
362617,9
408203,5
501138,67
284967,46
332476,43
579792,18
98998,30
61187,44
169068,37
376310,22
214157,26
261604,22
210621,39
186227,39
180806,31
49470,36
85969,61
445439,23
456935,0
436951,45
170714,21
279170,60
487410,52
303013,70
17141,0
419512,20
432576,29
192611,26
190499,14
75001,61
544050,24
354698,2
353069,59
583520,32
224991,33
127107,34
75272,58
580133,23
584137,42
481091,28
465170,20
25585,29
301180,26
277918,32
280945,3
281360,18
119470,3
214864,14
88794,66
53894,48
222567,5
435763,47
279638,70
501672,4
472539,25
147240,30
317486,4
41218,34
74598,68
281806,31
267540,20
141994,19
44066,40
60092,44
507339,16
123850,0
315465,1
126626,32
127221,34
294567,0
99600,24
469278,31
42931,41
297681,50
204434,7
484708,15
262546,3
123170,0
21039,1
448647,27
461865,36
379977,24
150064,33
87090,15
127421,35
495281,29
232381,11
85566,65
221598,9
165050,16
362600,21
303265,51
396360,33
111223,56
232349,15
35912,31
17094,0
65856,52
549981,14
288150,13
233187,25
30344,15
532141,2
548697,17
370,0
46491,77
168348,9
339402,8
16507,0
17709,24
183222,33
428841,9
25884,10
476037,1
398236,63
501059,66
391514,12
510728,40
444272,63
222110,4
349791,34
297480,20
9659,0
585819,12
10212,0
555600,26
172766,26
23145,0
190572,23
583703,48
155924,40
43404,33
384337,27
560216,41
28091,10
136169,0
187154,59
162882,4
127028,36
296544,9
315108,19
242403,43
441000,17
67469,70
429883,15
511547,0
119178,0
539536,47
485926,36
229025,18
73010,54
486044,36
485295,16
462681,40
48571,59
484684,35
453100,26
275897,37
241466,22
49171,39
98748,33
82725,1
360393,0
488073,54
186410,29
335747,47
298566,26
373875,48
311365,46
145881,29
445662,21
109669,42
248010,22
25193,0
10062,0
24683,14
433853,33
210688,36
453403,33
565700,6
271077,20
359139,33
305587,2
70469,72
520081,8
294113,31
138860,14
518675,6
376208,20
393607,19
246844,3
270571,10
498874,42
117663,48
236338,37
580081,29
371478,40
575373,42
303450,59
398815,45
482667,22
164212,24
325432,22
94057,48
467852,52
137305,12
182582,34
517290,15
144262,25
560169,55
175546,41
425967,46
334805,31
80298,58
520717,13
408493,13
110588,17
239469,3
481174,28
69432,47
497420,34
47268,39
217100,32
391216,10
176304,37
271234,11
530551,54
42490,79
157075,41
190628,20
75438,84
391038,20
544623,20
536969,6
179546,1
270408,24
292859,25
567910,35
149873,25
182321,38
131346,1
300041,20
298688,15
371349,56
300052,33
207574,14
132,0
26710,14
510742,40
70308,48
200204,32
26253,0
132086,1
308726,20
74441,0
201334,1
525364,18
325410,22
46189,39
63398,41
65397,44
319965,19
209213,32
80328,27
256415,58
552249,17
494225,12
490498,9
357553,57
191191,26
15190,0
202653,13
535368,21
267890,6
200826,56
568553,34
273169,30
476216,5
319404,8
331796,27
493864,10
188628,70
54133,43
524754,23
458294,14
74002,59
63219,43
420972,0
440518,31
321488,53
290006,8
87094,75
100371,36
1858,48
421720,10
231458,36
156642,55
569447,52
444416,63
555060,25
385702,18
97133,19
442072,35
60097,44
46387,36
539126,29
547620,11
313671,67
311607,30
179782,16
75586,67
337749,3
503224,17
533546,5
447590,29
418298,44
304272,5
88491,5
376100,19
468808,3
185057,31
215455,35
213650,26
486622,41
531814,56
364294,10
330709,37
450747,43
445962,22
237092,49
438262,1
380751,4
55281,39
473907,35
496511,25
358214,40
224276,24
531494,52
435936,48
119328,69
399762,51
347382,20
210852,54
192110,29
11584,6
114537,5
105675,42
25306,0
246736,1
348471,25
584780,51
94792,0
522849,27
57063,44
124507,0
250347,33
9978,0
109184,11
509335,31
91265,21
71986,54
496651,23
17499,0
264415,64
115289,37
194893,20
166462,28
348883,40
446786,14
21438,0
197687,45
436868,46
474957,43
394089,29
73486,73
551040,17
252025,28
510337,38
58153,44
209645,53
453229,26
502159,22
383079,9
43018,39
147498,35
404805,45
265473,2
436412,46
552820,24
207632,24
316078,2
455336,45
276460,23
524617,19
130542,56
246326,1
530304,47
490146,30
354129,20
491301,19
495209,18
193641,32
420449,46
221665,23
368411,19
147810,36
192446,14
135963,2
335937,36
161719,5
481284,24
303322,55
181292,33
27629,25
459201,27
248298,16
560203,42
100356,31
221100,8
479315,4
136123,0
562207,51
434243,0
383044,21
338133,32
86697,1
571690,20
412145,36
318151,5
515818,10
346386,18
530188,39
538716,29
385851,23
100733,33
70549,64
498241,34
150526,42
242996,40
242890,7
526411,29
95387,10
143605,32
426637,48
314881,5
572095,32
84334,68
59230,42
577987,12
246286,54
148557,38
6117,0
546132,0
36145,25
442162,48
528049,41
489850,21
335259,53
213171,6
503007,8
54912,45
51127,41
453335,21
74291,0
368677,26
86262,70
414430,45
281808,5
528882,38
425948,49
229977,23
451577,1
309708,24
506779,16
313587,2
453724,37
502042,9
307737,35
9466,0
147669,32
358383,28
197881,29
340040,39
465895,44
387455,39
7925,0
274090,19
388713,52
415014,26
500964,57
367838,22
439339,72
118506,18
120228,35
375304,8
263882,23
168904,33
59293,41
182481,25
85428,66
294320,0
65278,45
571038,13
555826,31
23663,18
360803,4
12556,0
472289,23
127470,35
173290,24
496656,23
46691,52
443923,53
49138,40
343844,37
554116,26
103688,36
323857,70
162668,25
279286,39
322071,41
538049,20
126962,34
471406,2
438651,53
530765,44
206236,31
545597,25
275961,51
514231,0
204172,7
573276,23
277656,47
13874,0
332032,17
193532,32
172930,40
24327,0
480029,15
349742,39
450254,55
233800,27
505656,29
477488,31
158003,54
470576,49
174654,48
230744,23
497527,31
386039,43
467789,51
195375,30
349295,39
26708,13
556761,24
460425,25
302665,73
464196,61
502166,27
512762,0
318469,9
401614,10
153334,40
72643,61
348501,22
494480,19
497478,33
514014,0
323835,67
359827,51
347784,26
508773,24
175398,38
410572,17
263643,41
126609,32
522824,10
567091,18
532209,4
420527,39
141253,25
184490,44
441364,20
377421,26
481691,2
438107,56
354453,3
486702,39
195022,31
197758,38
542788,12
582914,40
241980,30
211890,50
494469,19
42035,38
308083,29
294570,0
86331,10
452316,18
524460,36
42306,33
247406,13
36730,40
123527,0
512823,0
111372,58
174841,37
46267,37
454362,53
258379,11
235637,36
431069,25
187536,43
416095,45
162207,20
196666,20
423581,27
101213,29
212258,1
190242,28
482375,7
508207,17
286038,39
182603,33
140515,22
237873,61
43,0
500611,1
551264,19
436070,39
437541,53
346837,20
318324,8
401910,29
72821,57
130314,0
208036,38
324935,22
525577,29
354905,1
214963,37
369442,29
356081,21
421957,16
578886,22
314126,1
482115,0
572394,22
185865,52
219255,2
539849,41
262256,36
265030,52
499858,42
213141,16
555528,29
450260,54
293317,24
178451,66
12440,0
331017,38
348826,27
452481,13
224823,18
215029,33
54657,54
32243,21
409700,16
496035,27
459253,17
388555,41
156744,54
523025,9
359218,15
512420,0
400678,1
70960,53
191055,24
283998,26
145278,29
412806,19
184795,15
375632,7
197617,38
386314,25
252462,31
60140,43
129642,54
437767,54
279196,63
105042,26
217780,36
146108,31
199847,43
106585,64
194791,19
180979,29
459912,22
405939,61
154379,46
560703,43
20498,1
466952,45
71707,59
120495,39
307614,25
333682,24
299311,31
133261,0
123024,0
301988,50
453269,18
347504,22
217218,41
423216,27
56621,57
243666,54
273077,10
136142,0
256433,58
241678,31
521770,22
71992,54
233413,28
276332,35
337198,60
242067,35
189664,4
372109,40
350393,42
390543,57
256651,60
437362,48
176776,34
560713,42
513600,0
341007,20
431809,27
476438,15
431241,25
184598,45
495378,28
201832,9
225703,13
446204,21
526485,26
28073,10
284280,41
517490,3
166622,19
320551,10
544338,20
235731,41
186117,54
213937,19
469947,39
395619,39
218543,0
585472,2
159412,0
125600,17
181308,29
34099,24
252843,17
508348,23
83209,73
3262,0
583178,35
134849,0
545114,51
169022,37
336083,28
164464,18
53940,47
297527,26
367872,21
49034,42
519582,19
456253,1
199112,19
438044,59
64582,60
539269,33
222078,48
445586,20
389762,57
287365,1
164888,7
448579,29
498029,32
310961,22
178247,45
367566,37
524802,21
546509,9
309940,28
185041,33
54724,51
86161,73
504318,31
574288,42
370869,40
291753,10
343657,29
407941,26
152507,47
336527,35
546105,0
163887,33
543326,34
318842,5
544306,21
570461,1
326651,27
48506,70
470207,44
6686,0
291673,29
16557,0
407380,18
256994,0
159753,0
273076,10
256988,0
583621,38
360978,9
73914,60
79042,59
226109,22
93253,80
24758,10
64233,45
358770,19
208396,44
286504,57
559755,41
252449,21
209368,55
278036,53
63633,56
538784,34
278245,52
430517,25
336704,41
465900,40
159294,1
536770,4
389314,43
462463,46
482465,5
374974,2
495855,25
241448,34
80241,2
336192,36
288716,6
151545,38
454489,44
334866,45
384170,26
150554,9
51626,57
358173,68
96306,12
274719,44
492859,53
327298,29
74834,7
372309,44
36639,46
45061,41
451486,0
49754,50
162842,6
422889,26
564774,1
175004,38
192970,30
288359,4
221558,16
573258,28
514982,0
466643,34
359164,20
556838,25
576327,3
278763,34
256889,55
360404,0
263093,26
285709,57
456130,57
190048,1
233318,24
431245,24
505210,5
454586,36
317425,36
255605,52
249016,7
156157,57
365921,26
423338,23
463757,54
101320,23
257421,3
158145,64
392441,31
44903,45
236785,49
484257,28
90413,73
378664,41
195327,9
20235,1
410927,13
225103,11
7551,3
451184,50
146469,33
507813,15
236050,42
296651,15
324341,15
454768,34
568248,32
481777,2
377705,32
364272,11
425183,3
27204,0
474714,48
537411,8
238735,8
484777,13
418903,26
567073,20
32944,27
238086,0
188844,0
417883,35
322420,15
531529,51
352308,57
75400,57
96436,14
31078,23
506203,16
291955,23
435923,51
18902,0
463617,57
201756,9
41816,43
392930,16
192009,25
431806,30
400743,7
208694,44
19007,0
234919,35
489591,27
110852,66
281671,22
304409,60
141122,29
250965,4
522540,8
15151,0
231364,31
79540,68
85033,59
443387,46
568734,48
388924,1
166412,10
500385,52
558401,29
152853,36
522857,24
581448,22
79656,10
352095,46
128276,39
377564,32
580031,19
428659,8
93910,16
161737,3
341182,24
433967,30
294826,0
223615,23
538010,7
429508,21
402153,22
281018,3
584866,2
567899,37
569059,46
502227,25
397307,46
509260,25
536101,35
106858,0
380414,38
355329,23
72650,61
156621,58
459240,18
373959,45
496505,25
396020,41
547072,28
419946,44
390481,57
257141,1
93890,68
321014,26
532045,0
222701,36
431742,26
196647,39
413738,32
150527,34
472622,23
465232,21
97120,21
274022,39
52814,49
298709,54
34904,26
86680,64
571573,25
337359,63
560770,39
63029,46
51800,49
410615,11
329002,11
120991,59
18386,0
581878,22
55516,68
288706,5
296763,23
123179,0
272059,11
478204,40
507412,10
368757,43
394385,29
204984,32
547987,13
347607,37
403114,17
372161,36
153651,37
576124,0
409438,15
333896,1
198181,25
280583,1
472536,18
537566,2
532660,6
542806,27
124723,0
484919,41
438139,55
79848,63
353666,14
580677,39
579608,21
